x,y,z
654,936,3341
678,936,3341
701,936,3341
725,936,3341
748,936,3341
625,904,3309
648,904,3309
671,904,3309
694,904,3309
718,904,3309
748,912,3341
602,880,3309
625,880,3309
642,872,3277
665,872,3277
688,872,3277
718,880,3309
741,880,3309
764,880,3309
613,874,3373
625,857,3309
648,857,3309
665,849,3277
688,849,3277
718,857,3309
741,857,3309
757,849,3277
619,859,3406
631,842,3341
642,826,3277
665,826,3277
688,826,3277
711,826,3277
741,834,3309
764,834,3309
619,835,3406
625,811,3309
642,803,3277
665,803,3277
688,803,3277
711,803,3277
734,803,3277
764,811,3309
619,811,3406
637,803,3373
648,788,3309
665,780,3277
688,780,3277
711,780,3277
741,788,3309
764,788,3309
619,787,3406
637,779,3373
648,765,3309
671,765,3309
688,757,3277
711,757,3277
741,765,3309
764,765,3309
632,779,3475
637,756,3373
648,741,3309
665,734,3277
688,734,3277
718,741,3309
741,741,3309
764,741,3309
787,741,3309
631,725,3341
648,718,3309
665,711,3277
694,718,3309
718,718,3309
741,718,3309
757,711,3277
765,698,3216
780,691,3186
788,679,3129
810,679,3129
839,685,3157
854,679,3129
648,695,3309
671,695,3309
701,702,3341
718,695,3309
734,688,3277
749,682,3246
758,669,3186
773,663,3157
788,657,3129
810,657,3129
832,657,3129
846,651,3101
860,645,3073
691,692,3406
708,685,3373
725,678,3341
734,665,3277
742,653,3216
758,647,3186
766,635,3129
781,630,3101
803,630,3101
817,624,3073
838,624,3073
860,624,3073
881,624,3073
903,624,3073
925,624,3073
691,668,3406
708,661,3373
718,649,3309
727,636,3246
736,624,3186
751,619,3157
766,613,3129
788,613,3129
803,608,3101
817,602,3073
838,602,3073
860,602,3073
881,602,3073
895,597,3046
916,597,3046
938,597,3046
691,644,3406
701,631,3341
718,625,3309
727,614,3246
736,602,3186
751,597,3157
773,597,3157
788,591,3129
803,586,3101
817,581,3073
838,581,3073
860,581,3073
881,581,3073
895,576,3046
908,571,3019
929,571,3019
959,576,3046
980,576,3046
684,614,3373
701,608,3341
711,596,3277
727,591,3246
742,585,3216
758,580,3186
773,575,3157
788,569,3129
810,569,3129
817,559,3073
838,559,3073
860,559,3073
881,559,3073
895,554,3046
916,554,3046
929,549,3019
951,549,3019
980,554,3046
1002,554,3046
551,627,3583
576,627,3583
625,579,3309
667,596,3406
678,585,3341
694,579,3309
711,573,3277
727,568,3246
742,563,3216
758,558,3186
773,552,3157
788,548,3129
810,548,3129
824,543,3101
838,538,3073
860,538,3073
881,538,3073
895,533,3046
916,533,3046
929,528,3019
951,528,3019
980,533,3046
993,528,3019
521,596,3546
546,596,3546
570,596,3546
589,590,3510
643,572,3406
667,572,3406
678,561,3341
688,551,3277
704,545,3246
720,540,3216
742,540,3216
758,535,3186
773,530,3157
795,530,3157
810,526,3129
832,526,3129
838,516,3073
860,516,3073
874,512,3046
895,512,3046
916,512,3046
938,512,3046
951,507,3019
955,498,2967
984,503,2993
526,577,3583
546,571,3546
570,571,3546
589,565,3510
667,548,3406
678,538,3341
688,528,3277
704,523,3246
720,518,3216
736,513,3186
758,513,3186
780,513,3186
795,508,3157
817,508,3157
832,504,3129
846,499,3101
868,499,3101
881,495,3073
895,490,3046
908,486,3019
929,486,3019
951,486,3019
955,478,2967
976,478,2967
526,552,3583
551,552,3583
576,552,3583
595,546,3546
663,541,3510
667,524,3406
678,514,3341
688,505,3277
711,505,3277
727,500,3246
736,491,3186
758,491,3186
780,491,3186
802,491,3186
817,486,3157
839,486,3157
861,486,3157
876,482,3129
898,482,3129
903,473,3073
908,465,3019
929,465,3019
942,461,2993
963,461,2993
976,457,2967
551,527,3583
576,527,3583
601,527,3583
627,527,3583
652,527,3583
663,516,3510
674,506,3440
678,491,3341
694,486,3309
711,482,3277
727,477,3246
742,473,3216
765,473,3216
787,473,3216
810,473,3216
825,468,3186
847,468,3186
869,468,3186
884,464,3157
906,464,3157
903,452,3073
916,448,3046
938,448,3046
942,440,2993
963,440,2993
993,444,3019
589,512,3659
608,507,3621
627,502,3583
652,502,3583
670,496,3546
674,482,3440
684,472,3373
694,463,3309
718,463,3309
734,459,3277
757,459,3277
772,454,3246
787,450,3216
810,450,3216
825,446,3186
855,450,3216
878,450,3216
892,446,3186
906,442,3157
919,438,3129
916,426,3046
929,423,3019
942,419,2993
972,423,3019
993,423,3019
614,487,3659
627,476,3583
652,476,3583
677,476,3583
681,462,3475
684,448,3373
694,440,3309
718,440,3309
734,436,3277
749,432,3246
772,432,3246
787,428,3216
810,428,3216
832,428,3216
855,428,3216
878,428,3216
892,424,3186
906,420,3157
928,420,3157
916,405,3046
929,401,3019
951,401,3019
972,401,3019
640,461,3659
659,456,3621
677,451,3583
687,442,3510
691,429,3406
701,421,3341
718,417,3309
734,413,3277
749,409,3246
772,409,3246
795,409,3246
810,405,3216
832,405,3216
855,405,3216
869,401,3186
884,398,3157
906,398,3157
916,384,3046
929,380,3019
951,380,3019
980,384,3046
659,431,3621
684,431,3621
681,413,3475
678,397,3341
694,394,3309
718,394,3309
741,394,3309
757,390,3277
772,386,3246
795,386,3246
818,386,3246
832,383,3216
847,379,3186
869,379,3186
892,379,3186
906,376,3157
895,362,3046
925,366,3073
929,359,3019
951,359,3019
980,362,3046
677,401,3583
681,389,3475
678,374,3341
694,370,3309
718,370,3309
734,367,3277
757,367,3277
779,367,3277
795,363,3246
810,360,3216
832,360,3216
847,357,3186
869,357,3186
892,357,3186
914,357,3186
903,344,3073
925,344,3073
938,341,3046
951,338,3019
663,368,3510
681,365,3475
691,357,3406
694,347,3309
718,347,3309
734,344,3277
757,344,3277
772,341,3246
795,341,3246
810,337,3216
825,334,3186
847,334,3186
869,334,3186
892,334,3186
914,334,3186
895,320,3046
916,320,3046
938,320,3046
951,317,3019
674,337,3440
691,334,3406
694,324,3309
718,324,3309
741,324,3309
757,321,3277
772,318,3246
795,318,3246
810,315,3216
825,312,3186
847,312,3186
869,312,3186
892,312,3186
906,309,3157
903,301,3073
916,298,3046
929,296,3019
942,293,2993
667,310,3406
691,310,3406
694,301,3309
718,301,3309
741,301,3309
757,298,3277
772,295,3246
795,295,3246
810,292,3216
825,290,3186
847,290,3186
869,290,3186
892,290,3186
906,287,3157
903,279,3073
916,277,3046
938,277,3046
667,286,3406
684,283,3373
694,278,3309
711,275,3277
734,275,3277
749,272,3246
765,270,3216
787,270,3216
802,267,3186
825,267,3186
847,267,3186
869,267,3186
876,263,3129
881,258,3073
903,258,3073
916,256,3046
938,256,3046
684,259,3373
694,255,3309
711,252,3277
727,250,3246
749,250,3246
772,250,3246
780,245,3186
802,245,3186
825,245,3186
847,245,3186
869,245,3186
868,238,3101
881,236,3073
895,234,3046
916,234,3046
938,234,3046
691,238,3406
701,234,3341
718,231,3309
727,227,3246
749,227,3246
779,229,3277
787,225,3216
810,225,3216
825,223,3186
855,225,3216
869,223,3186
884,221,3157
890,217,3101
903,215,3073
925,215,3073
698,216,3440
708,212,3373
718,208,3309
734,206,3277
749,204,3246
772,204,3246
795,204,3246
810,202,3216
825,200,3186
847,200,3186
878,202,3216
892,200,3186
914,200,3186
954,204,3246
691,190,3406
701,187,3341
718,185,3309
727,181,3246
749,181,3246
765,180,3216
780,178,3186
802,178,3186
825,178,3186
847,178,3186
878,180,3216
892,178,3186
931,181,3246
684,165,3373
694,162,3309
711,160,3277
727,159,3246
742,157,3216
765,157,3216
780,156,3186
802,156,3186
825,156,3186
847,156,3186
869,156,3186
892,156,3186
923,157,3216
671,139,3309
694,139,3309
711,137,3277
734,137,3277
742,135,3216
758,133,3186
780,133,3186
802,133,3186
825,133,3186
847,133,3186
869,133,3186
892,133,3186
923,135,3216
665,114,3277
688,114,3277
711,114,3277
734,114,3277
736,111,3186
758,111,3186
780,111,3186
802,111,3186
825,111,3186
847,111,3186
869,111,3186
908,113,3246
940,114,3277
648,92,3309
665,91,3277
688,91,3277
711,91,3277
727,90,3246
742,90,3216
758,89,3186
780,89,3186
802,89,3186
825,89,3186
847,89,3186
878,90,3216
908,90,3246
940,91,3277
972,92,3309
648,69,3309
665,68,3277
688,68,3277
711,68,3277
727,68,3246
742,67,3216
758,66,3186
780,66,3186
802,66,3186
825,66,3186
855,67,3216
878,67,3216
908,68,3246
940,68,3277
648,46,3309
665,45,3277
688,45,3277
711,45,3277
727,45,3246
742,45,3216
758,44,3186
780,44,3186
802,44,3186
825,44,3186
855,45,3216
886,45,3246
917,45,3277
619,22,3277
642,22,3277
665,22,3277
681,22,3246
704,22,3246
727,22,3246
742,22,3216
758,22,3186
780,22,3186
802,22,3186
825,22,3186
855,22,3216
894,22,3277
926,23,3309
619,0,3277
636,0,3246
658,0,3246
681,0,3246
697,0,3216
720,0,3216
736,0,3186
758,0,3186
780,0,3186
802,0,3186
832,0,3216
863,0,3246
894,0,3277
926,0,3309
619,-23,3277
636,-23,3246
658,-23,3246
669,-23,3186
697,-23,3216
720,-23,3216
736,-23,3186
758,-23,3186
780,-23,3186
810,-23,3216
832,-23,3216
871,-23,3277
903,-24,3309
619,-46,3277
642,-46,3277
658,-46,3246
669,-45,3186
691,-45,3186
720,-46,3216
742,-46,3216
758,-45,3186
