x,y,z
596,757,3277
613,750,3246
596,734,3277
619,734,3277
636,727,3246
658,727,3246
688,734,3277
711,734,3277
573,711,3277
596,711,3277
613,704,3246
636,704,3246
658,704,3246
681,704,3246
704,704,3246
573,688,3277
596,688,3277
613,682,3246
636,682,3246
658,682,3246
681,682,3246
697,675,3216
555,672,3309
573,665,3277
590,659,3246
607,653,3216
630,653,3216
658,659,3246
681,659,3246
704,659,3246
720,653,3216
555,649,3309
573,642,3277
585,630,3216
607,630,3216
624,624,3186
652,630,3216
675,630,3216
704,636,3246
734,642,3277
550,619,3277
573,619,3277
590,614,3246
607,608,3216
630,608,3216
652,608,3216
675,608,3216
704,614,3246
550,596,3277
568,591,3246
585,585,3216
607,585,3216
630,585,3216
646,580,3186
688,596,3277
711,596,3277
579,579,3309
596,573,3277
607,563,3216
624,558,3186
658,568,3246
688,573,3277
711,573,3277
579,556,3309
596,551,3277
613,545,3246
630,540,3216
665,551,3277
681,545,3246
704,545,3246
713,535,3186
596,528,3277
613,523,3246
642,528,3277
665,528,3277
688,528,3277
704,523,3246
720,518,3216
625,510,3309
648,510,3309
665,505,3277
688,505,3277
711,505,3277
727,500,3246
736,491,3186
758,491,3186
780,491,3186
631,491,3341
648,486,3309
665,482,3277
688,482,3277
704,477,3246
720,473,3216
736,468,3186
758,468,3186
773,464,3157
795,464,3157
637,472,3373
648,463,3309
665,459,3277
688,459,3277
697,450,3216
713,446,3186
736,446,3186
751,442,3157
773,442,3157
795,442,3157
817,442,3157
839,442,3157
637,448,3373
648,440,3309
665,436,3277
681,432,3246
697,428,3216
713,424,3186
729,420,3157
744,416,3129
766,416,3129
781,412,3101
810,416,3129
832,416,3129
626,433,3440
643,429,3406
648,417,3309
665,413,3277
681,409,3246
697,405,3216
707,398,3157
722,394,3129
744,394,3129
759,391,3101
781,391,3101
803,391,3101
824,391,3101
861,398,3157
626,409,3440
637,401,3373
642,390,3277
665,390,3277
675,383,3216
691,379,3186
707,376,3157
729,376,3157
744,372,3129
759,369,3101
781,369,3101
803,369,3101
832,372,3129
854,372,3129
619,381,3406
631,374,3341
642,367,3277
658,363,3246
669,357,3186
691,357,3186
707,353,3157
729,353,3157
751,353,3157
759,347,3101
774,344,3073
795,344,3073
832,350,3129
854,350,3129
602,361,3440
619,357,3406
631,351,3341
648,347,3309
665,344,3277
675,337,3216
691,334,3186
707,331,3157
722,328,3129
744,328,3129
766,328,3129
781,325,3101
795,322,3073
817,322,3073
854,328,3129
860,322,3073
596,334,3406
619,334,3406
637,330,3373
648,324,3309
658,318,3246
669,312,3186
691,312,3186
707,309,3157
722,306,3129
744,306,3129
766,306,3129
781,304,3101
795,301,3073
817,301,3073
846,304,3101
596,310,3406
619,310,3406
637,307,3373
648,301,3309
658,295,3246
669,290,3186
685,287,3157
707,287,3157
729,287,3157
744,284,3129
759,282,3101
781,282,3101
795,279,3073
817,279,3073
846,282,3101
602,289,3440
613,283,3373
625,278,3309
642,275,3277
658,272,3246
675,270,3216
691,267,3186
707,265,3157
729,265,3157
744,263,3129
759,260,3101
781,260,3101
795,258,3073
817,258,3073
846,260,3101
602,265,3440
619,262,3406
625,255,3309
642,252,3277
665,252,3277
675,247,3216
691,245,3186
713,245,3186
729,243,3157
744,241,3129
752,236,3073
774,236,3073
795,236,3073
817,236,3073
838,236,3073
868,238,3101
602,241,3440
619,238,3406
631,234,3341
642,229,3277
658,227,3246
675,225,3216
691,223,3186
707,221,3157
729,221,3157
751,221,3157
759,217,3101
774,215,3073
795,215,3073
817,215,3073
846,217,3101
884,221,3157
602,216,3440
619,214,3406
631,210,3341
642,206,3277
658,204,3246
675,202,3216
697,202,3216
713,200,3186
729,199,3157
751,199,3157
766,197,3129
774,193,3073
795,193,3073
817,193,3073
861,199,3157
892,200,3186
572,190,3406
602,192,3440
619,190,3406
631,187,3341
648,185,3309
658,181,3246
675,180,3216
697,180,3216
713,178,3186
736,178,3186
751,176,3157
759,173,3101
774,172,3073
795,172,3073
817,172,3073
869,178,3186
900,180,3216
577,168,3440
602,168,3440
619,167,3406
631,163,3341
648,162,3309
665,160,3277
681,159,3246
697,157,3216
713,156,3186
736,156,3186
751,154,3157
752,150,3073
774,150,3073
795,150,3073
817,150,3073
861,154,3157
900,157,3216
595,149,3546
602,144,3440
619,143,3406
631,140,3341
642,137,3277
665,137,3277
681,136,3246
697,135,3216
720,135,3216
729,132,3157
744,131,3129
752,129,3073
774,129,3073
795,129,3073
