x,y,z
878,833,3216
908,841,3246
996,857,3309
886,818,3246
908,818,3246
923,811,3216
945,811,3216
977,818,3246
981,803,3186
855,788,3216
869,781,3186
892,781,3186
914,781,3186
936,781,3186
968,788,3216
981,781,3186
847,758,3186
869,758,3186
892,758,3186
914,758,3186
936,758,3186
959,758,3186
981,758,3186
994,752,3157
847,736,3186
861,729,3157
884,729,3157
906,729,3157
928,729,3157
959,736,3186
981,736,3186
994,729,3157
840,727,3246
847,714,3186
861,707,3157
884,707,3157
906,707,3157
936,714,3186
959,714,3186
981,714,3186
1013,721,3216
840,704,3246
855,698,3216
869,691,3186
892,691,3186
906,685,3157
936,691,3186
959,691,3186
981,691,3186
1003,691,3186
855,675,3216
869,669,3186
892,669,3186
914,669,3186
928,663,3157
959,669,3186
981,669,3186
1003,669,3186
855,653,3216
878,653,3216
892,647,3186
914,647,3186
936,647,3186
959,647,3186
981,647,3186
1013,653,3216
863,636,3246
869,624,3186
892,624,3186
914,624,3186
928,619,3157
959,624,3186
981,624,3186
1003,624,3186
855,608,3216
869,602,3186
892,602,3186
914,602,3186
936,602,3186
959,602,3186
990,608,3216
1003,602,3186
1016,597,3157
1038,597,3157
869,580,3186
908,591,3246
931,591,3246
954,591,3246
968,585,3216
981,580,3186
1003,580,3186
1025,580,3186
1048,580,3186
1041,564,3101
1054,559,3073
931,568,3246
954,568,3246
959,558,3186
981,558,3186
994,552,3157
1007,548,3129
1020,543,3101
1032,538,3073
1054,538,3073
1075,538,3073
1097,538,3073
931,545,3246
954,545,3246
959,535,3186
972,530,3157
985,526,3129
998,521,3101
1011,516,3073
1023,512,3046
1044,512,3046
1075,516,3073
1097,516,3073
1108,512,3046
949,533,3309
963,528,3277
959,513,3186
972,508,3157
976,499,3101
989,495,3073
1011,495,3073
1023,490,3046
1044,490,3046
1066,490,3046
1087,490,3046
1108,490,3046
1130,490,3046
945,495,3216
950,486,3157
963,482,3129
968,473,3073
989,473,3073
1011,473,3073
1023,469,3046
1044,469,3046
1066,469,3046
1087,469,3046
1118,473,3073
1140,473,3073
923,473,3216
936,468,3186
950,464,3157
955,456,3101
968,452,3073
989,452,3073
1011,452,3073
1023,448,3046
1044,448,3046
1056,444,3019
1087,448,3046
1108,448,3046
1130,448,3046
917,459,3277
923,450,3216
936,446,3186
950,442,3157
955,434,3101
968,430,3073
989,430,3073
1002,426,3046
1023,426,3046
1035,423,3019
1056,423,3019
1087,426,3046
1108,426,3046
1130,426,3046
1151,426,3046
908,432,3246
923,428,3216
928,420,3157
941,416,3129
963,416,3129
968,409,3073
989,409,3073
1011,409,3073
1023,405,3046
1035,401,3019
1056,401,3019
1077,401,3019
1108,405,3046
1130,405,3046
1151,405,3046
908,409,3246
914,401,3186
928,398,3157
950,398,3157
955,391,3101
968,387,3073
989,387,3073
1011,387,3073
1023,384,3046
1044,384,3046
1066,384,3046
1077,380,3019
1098,380,3019
1120,380,3019
1151,384,3046
900,383,3216
914,379,3186
928,376,3157
941,372,3129
946,366,3073
968,366,3073
998,369,3101
1011,366,3073
1023,362,3046
1035,359,3019
1066,362,3046
1087,362,3046
1098,359,3019
1110,356,2993
1131,356,2993
894,367,3277
908,363,3246
914,357,3186
928,353,3157
941,350,3129
955,347,3101
976,347,3101
989,344,3073
1011,344,3073
1023,341,3046
1026,335,2993
1047,335,2993
1068,335,2993
1089,335,2993
1120,338,3019
1141,338,3019
894,344,3277
900,337,3216
906,331,3157
919,328,3129
941,328,3129
955,325,3101
976,325,3101
989,322,3073
1011,322,3073
1023,320,3046
1035,317,3019
1056,317,3019
1068,314,2993
1089,314,2993
1110,314,2993
1131,314,2993
884,309,3157
906,309,3157
919,306,3129
941,306,3129
963,306,3129
976,304,3101
989,301,3073
1011,301,3073
1023,298,3046
1044,298,3046
1056,296,3019
