x,y,z
878,833,3216
900,833,3216
977,841,3246
857,834,3309
871,826,3277
886,818,3246
908,818,3246
923,811,3216
945,811,3216
977,818,3246
871,803,3277
878,788,3216
900,788,3216
914,781,3186
936,781,3186
968,788,3216
990,788,3216
840,773,3246
871,780,3277
869,758,3186
892,758,3186
914,758,3186
936,758,3186
968,766,3216
990,766,3216
994,752,3157
840,750,3246
847,736,3186
869,736,3186
892,736,3186
914,736,3186
936,736,3186
968,743,3216
990,743,3216
1013,743,3216
825,734,3277
840,727,3246
847,714,3186
869,714,3186
892,714,3186
914,714,3186
936,714,3186
968,721,3216
990,721,3216
1003,714,3186
825,711,3277
848,711,3277
863,704,3246
878,698,3216
900,698,3216
914,691,3186
936,691,3186
968,698,3216
990,698,3216
1013,698,3216
818,682,3246
848,688,3277
871,688,3277
886,682,3246
900,675,3216
914,669,3186
936,669,3186
959,669,3186
990,675,3216
1003,669,3186
833,672,3309
857,672,3309
871,665,3277
878,653,3216
900,653,3216
923,653,3216
945,653,3216
959,647,3186
990,653,3216
1013,653,3216
857,649,3309
863,636,3246
886,636,3246
892,624,3186
914,624,3186
945,630,3216
968,630,3216
981,624,3186
1022,636,3246
863,614,3246
886,614,3246
908,614,3246
923,608,3216
945,608,3216
968,608,3216
990,608,3216
1013,608,3216
1025,602,3186
1038,597,3157
1070,602,3186
871,596,3277
886,591,3246
917,596,3277
940,596,3277
954,591,3246
977,591,3246
990,585,3216
1003,580,3186
1025,580,3186
1048,580,3186
1051,569,3129
1063,564,3101
886,568,3246
931,568,3246
954,568,3246
977,568,3246
981,558,3186
1003,558,3186
1016,552,3157
1029,548,3129
1041,543,3101
1063,543,3101
1075,538,3073
1107,543,3101
931,545,3246
954,545,3246
977,545,3246
981,535,3186
994,530,3157
1007,526,3129
1020,521,3101
1032,516,3073
1054,516,3073
1075,516,3073
1097,516,3073
1118,516,3073
949,533,3309
963,528,3277
959,513,3186
972,508,3157
994,508,3157
998,499,3101
1011,495,3073
1032,495,3073
1054,495,3073
1075,495,3073
1097,495,3073
1118,495,3073
958,514,3341
954,500,3246
959,491,3186
972,486,3157
985,482,3129
998,477,3101
1020,477,3101
1032,473,3073
1054,473,3073
1066,469,3046
1097,473,3073
1118,473,3073
1140,473,3073
926,486,3309
931,477,3246
945,473,3216
959,468,3186
963,460,3129
968,452,3073
998,456,3101
1011,452,3073
1032,452,3073
1044,448,3046
1066,448,3046
1087,448,3046
1118,452,3073
1140,452,3073
908,454,3246
923,450,3216
936,446,3186
950,442,3157
963,438,3129
968,430,3073
989,430,3073
1011,430,3073
1023,426,3046
1044,426,3046
1066,426,3046
1087,426,3046
1108,426,3046
1140,430,3073
1161,430,3073
917,436,3277
923,428,3216
936,424,3186
950,420,3157
972,420,3157
976,412,3101
989,409,3073
1020,412,3101
1032,409,3073
1044,405,3046
1066,405,3046
1087,405,3046
1108,405,3046
1140,409,3073
1161,409,3073
917,413,3277
923,405,3216
936,401,3186
950,398,3157
963,394,3129
976,391,3101
998,391,3101
1020,391,3101
1032,387,3073
1044,384,3046
1066,384,3046
1077,380,3019
1108,384,3046
1130,384,3046
1161,387,3073
917,390,3277
914,379,3186
936,379,3186
950,376,3157
955,369,3101
976,369,3101
998,369,3101
1011,366,3073
1023,362,3046
1044,362,3046
1066,362,3046
1087,362,3046
1108,362,3046
1130,362,3046
1161,366,3073
917,367,3277
923,360,3216
936,357,3186
950,353,3157
963,350,3129
976,347,3101
998,347,3101
1011,344,3073
1023,341,3046
1035,338,3019
1066,341,3046
1087,341,3046
1108,341,3046
1130,341,3046
1151,341,3046
1172,341,3046
917,344,3277
923,337,3216
928,331,3157
950,331,3157
963,328,3129
985,328,3129
1007,328,3129
1011,322,3073
1023,320,3046
1044,320,3046
1056,317,3019
1077,317,3019
1098,317,3019
1120,317,3019
1151,320,3046
1172,320,3046
908,318,3246
914,312,3186
936,312,3186
950,309,3157
963,306,3129
994,309,3157
1007,306,3129
1020,304,3101
1032,301,3073
1044,298,3046
1066,298,3046
1077,296,3019
1098,296,3019
1120,296,3019
1151,298,3046
1172,298,3046
894,298,3277
908,295,3246
914,290,3186
936,290,3186
950,287,3157
963,284,3129
985,284,3129
1007,284,3129
1020,282,3101
1041,282,3101
1054,279,3073
1066,277,3046
1077,274,3019
1098,274,3019
1120,274,3019
1141,274,3019
1172,277,3046
894,275,3277
908,272,3246
914,267,3186
928,265,3157
950,265,3157
963,263,3129
976,260,3101
998,260,3101
1020,260,3101
1041,260,3101
1063,260,3101
1066,256,3046
1077,253,3019
1098,253,3019
1120,253,3019
1141,253,3019
1172,256,3046
1194,256,3046
894,252,3277
908,250,3246
914,245,3186
928,243,3157
950,243,3157
972,243,3157
985,241,3129
1007,241,3129
1020,238,3101
1041,238,3101
1054,236,3073
1066,234,3046
1068,230,2993
1089,230,2993
1110,230,2993
1131,230,2993
894,229,3277
908,227,3246
923,225,3216
928,221,3157
950,221,3157
972,221,3157
994,221,3157
1007,219,3129
1020,217,3101
1032,215,3073
1044,213,3046
1056,211,3019
1068,209,2993
1089,209,2993
1120,211,3019
1131,209,2993
894,206,3277
908,204,3246
923,202,3216
936,200,3186
950,199,3157
963,197,3129
994,199,3157
1007,197,3129
1011,193,3073
1014,190,3019
1035,190,3019
1038,187,2967
1059,187,2967
1080,187,2967
1130,192,3046
888,187,3341
903,185,3309
900,180,3216
914,178,3186
936,178,3186
950,176,3157
963,175,3129
985,175,3129
998,173,3101
1011,172,3073
1023,170,3046
1035,169,3019
1047,167,2993
1059,166,2967
1080,166,2967
1140,172,3073
894,160,3277
900,157,3216
914,156,3186
928,154,3157
950,154,3157
963,153,3129
985,153,3129
989,150,3073
1002,149,3046
1014,148,3019
1035,148,3019
1066,149,3046
1087,149,3046
1098,148,3019
903,139,3309
908,136,3246
914,133,3186
928,132,3157
950,132,3157
963,131,3129
976,130,3101
980,128,3046
993,126,3019
1014,126,3019
1044,128,3046
1075,129,3073
1107,130,3101
1118,129,3073
903,115,3309
908,113,3246
914,111,3186
928,110,3157
950,110,3157
946,107,3073
