x,y,z
671,950,3309
619,918,3277
648,927,3309
671,927,3309
694,927,3309
718,927,3309
619,895,3277
642,895,3277
665,895,3277
688,895,3277
711,895,3277
741,904,3309
608,889,3341
619,872,3277
636,864,3246
665,872,3277
681,864,3246
711,872,3277
734,872,3277
757,872,3277
602,857,3309
619,849,3277
642,849,3277
658,841,3246
675,833,3216
711,849,3277
734,849,3277
749,841,3246
602,834,3309
619,826,3277
642,826,3277
652,811,3216
681,818,3246
711,826,3277
734,826,3277
757,826,3277
602,811,3309
619,803,3277
636,795,3246
658,795,3246
681,795,3246
711,803,3277
734,803,3277
757,803,3277
602,788,3309
619,780,3277
642,780,3277
665,780,3277
681,773,3246
704,773,3246
734,780,3277
757,780,3277
619,757,3277
642,757,3277
665,757,3277
681,750,3246
711,757,3277
734,757,3277
764,765,3309
625,741,3309
642,734,3277
658,727,3246
681,727,3246
711,734,3277
734,734,3277
757,734,3277
779,734,3277
839,707,3157
625,718,3309
642,711,3277
665,711,3277
688,711,3277
718,718,3309
734,711,3277
749,704,3246
751,685,3157
773,685,3157
788,679,3129
803,673,3101
832,679,3129
846,673,3101
648,695,3309
671,695,3309
688,688,3277
711,688,3277
727,682,3246
736,669,3186
751,663,3157
766,657,3129
781,651,3101
803,651,3101
824,651,3101
846,651,3101
868,651,3101
678,678,3341
688,665,3277
704,659,3246
713,647,3186
729,641,3157
751,641,3157
759,630,3101
774,624,3073
795,624,3073
817,624,3073
838,624,3073
860,624,3073
874,618,3046
895,618,3046
925,624,3073
695,695,3546
671,649,3309
688,642,3277
697,630,3216
713,624,3186
729,619,3157
744,613,3129
759,608,3101
774,602,3073
795,602,3073
810,597,3046
831,597,3046
852,597,3046
874,597,3046
895,597,3046
916,597,3046
938,597,3046
559,657,3475
572,644,3406
654,631,3341
665,619,3277
681,614,3246
704,614,3246
720,608,3216
729,597,3157
751,597,3157
752,581,3073
774,581,3073
795,581,3073
810,576,3046
831,576,3046
852,576,3046
874,576,3046
887,571,3019
908,571,3019
929,571,3019
951,571,3019
529,626,3440
559,632,3475
577,626,3440
602,626,3440
648,602,3309
671,602,3309
688,596,3277
697,585,3216
713,580,3186
729,575,3157
744,569,3129
752,559,3073
774,559,3073
795,559,3073
810,554,3046
831,554,3046
852,554,3046
874,554,3046
887,549,3019
908,549,3019
921,545,2993
942,545,2993
972,549,3019
993,549,3019
521,621,3546
540,614,3510
565,614,3510
583,608,3475
654,585,3341
671,579,3309
688,573,3277
691,558,3186
707,552,3157
729,552,3157
751,552,3157
766,548,3129
781,543,3101
795,538,3073
817,538,3073
831,533,3046
852,533,3046
866,528,3019
887,528,3019
908,528,3019
921,524,2993
951,528,3019
963,524,2993
984,524,2993
546,596,3546
570,596,3546
601,602,3583
650,578,3440
654,561,3341
665,551,3277
681,545,3246
691,535,3186
713,535,3186
729,530,3157
751,530,3157
773,530,3157
788,526,3129
803,521,3101
817,516,3073
838,516,3073
852,512,3046
866,507,3019
887,507,3019
900,503,2993
921,503,2993
942,503,2993
955,498,2967
984,503,2993
1014,507,3019
570,571,3546
595,571,3546
643,548,3406
661,543,3373
671,533,3309
681,523,3246
691,513,3186
713,513,3186
729,508,3157
751,508,3157
780,513,3186
795,508,3157
817,508,3157
824,499,3101
838,495,3073
852,490,3046
874,490,3046
895,490,3046
908,486,3019
929,486,3019
951,486,3019
955,478,2967
984,482,2993
1014,486,3019
576,552,3583
601,552,3583
627,552,3583
650,530,3440
661,519,3373
671,510,3309
688,505,3277
697,495,3216
713,491,3186
736,491,3186
751,486,3157
773,486,3157
795,486,3157
817,486,3157
839,486,3157
854,482,3129
868,477,3101
898,482,3129
911,477,3101
900,461,2993
929,465,3019
951,465,3019
955,457,2967
984,461,2993
996,457,2967
583,532,3621
601,527,3583
627,527,3583
645,521,3546
650,506,3440
654,491,3341
671,486,3309
688,482,3277
697,473,3216
713,468,3186
742,473,3216
758,468,3186
780,468,3186
802,468,3186
817,464,3157
839,464,3157
869,468,3186
884,464,3157
906,464,3157
928,464,3157
893,436,2967
929,444,3019
942,440,2993
963,440,2993
984,440,2993
996,436,2967
583,507,3621
601,502,3583
627,502,3583
645,496,3546
650,482,3440
654,468,3341
671,463,3309
688,459,3277
704,454,3246
720,450,3216
742,450,3216
765,450,3216
780,446,3186
802,446,3186
825,446,3186
847,446,3186
869,446,3186
884,442,3157
906,442,3157
928,442,3157
921,419,2993
942,419,2993
972,423,3019
984,419,2993
996,415,2967
589,487,3659
608,482,3621
627,476,3583
645,472,3546
656,462,3475
667,453,3406
678,444,3341
694,440,3309
704,432,3246
720,428,3216
736,424,3186
758,424,3186
780,424,3186
802,424,3186
825,424,3186
847,424,3186
869,424,3186
884,420,3157
906,420,3157
942,398,2993
963,398,2993
984,398,2993
1014,401,3019
595,466,3698
614,461,3659
633,456,3621
652,451,3583
650,433,3440
667,429,3406
684,425,3373
694,417,3309
711,413,3277
727,409,3246
742,405,3216
758,401,3186
780,401,3186
802,401,3186
825,401,3186
847,401,3186
861,398,3157
884,398,3157
914,401,3186
951,380,3019
972,380,3019
993,380,3019
1005,377,2993
621,440,3698
640,435,3659
652,426,3583
650,409,3440
667,405,3406
671,394,3309
688,390,3277
711,390,3277
734,390,3277
749,386,3246
765,383,3216
780,379,3186
802,379,3186
825,379,3186
847,379,3186
869,379,3186
892,379,3186
914,379,3186
951,359,3019
972,359,3019
993,359,3019
647,414,3698
652,401,3583
650,385,3440
661,378,3373
671,370,3309
688,367,3277
711,367,3277
734,367,3277
749,363,3246
765,360,3216
780,357,3186
795,353,3157
817,353,3157
839,353,3157
869,357,3186
892,357,3186
906,353,3157
959,341,3046
972,338,3019
993,338,3019
650,361,3440
661,354,3373
671,347,3309
688,344,3277
711,344,3277
734,344,3277
749,341,3246
765,337,3216
787,337,3216
802,334,3186
817,331,3157
847,334,3186
878,337,3216
892,334,3186
914,334,3186
968,322,3073
980,320,3046
1002,320,3046
637,330,3373
654,327,3341
671,324,3309
688,321,3277
711,321,3277
734,321,3277
742,315,3216
765,315,3216
787,315,3216
802,312,3186
825,312,3186
847,312,3186
878,315,3216
892,312,3186
923,315,3216
959,298,3046
980,298,3046
1002,298,3046
643,310,3406
661,307,3373
671,301,3309
688,298,3277
711,298,3277
734,298,3277
742,292,3216
758,290,3186
780,290,3186
802,290,3186
825,290,3186
847,290,3186
869,290,3186
892,290,3186
914,290,3186
946,279,3073
959,277,3046
972,274,3019
993,274,3019
650,289,3440
661,283,3373
671,278,3309
688,275,3277
704,272,3246
727,272,3246
742,270,3216
765,270,3216
780,267,3186
802,267,3186
825,267,3186
847,267,3186
869,267,3186
900,270,3216
923,270,3216
946,258,3073
959,256,3046
972,253,3019
656,267,3475
667,262,3406
671,255,3309
688,252,3277
704,250,3246
720,247,3216
742,247,3216
765,247,3216
780,245,3186
802,245,3186
832,247,3216
847,245,3186
878,247,3216
908,250,3246
931,250,3246
903,236,3073
925,236,3073
938,234,3046
959,234,3046
980,234,3046
667,238,3406
671,231,3309
688,229,3277
704,227,3246
720,225,3216
749,227,3246
765,225,3216
780,223,3186
802,223,3186
825,223,3186
855,225,3216
878,225,3216
900,225,3216
914,223,3186
903,215,3073
925,215,3073
938,213,3046
968,215,3073
989,215,3073
661,212,3373
678,210,3341
688,206,3277
711,206,3277
727,204,3246
749,204,3246
765,202,3216
787,202,3216
802,200,3186
825,200,3186
855,202,3216
878,202,3216
892,200,3186
925,193,3073
938,192,3046
959,192,3046
678,187,3341
694,185,3309
718,185,3309
734,183,3277
742,180,3216
765,180,3216
780,178,3186
802,178,3186
825,178,3186
855,180,3216
878,180,3216
892,178,3186
946,172,3073
968,172,3073
678,163,3341
701,163,3341
718,162,3309
727,159,3246
742,157,3216
758,156,3186
780,156,3186
802,156,3186
825,156,3186
847,156,3186
878,157,3216
900,157,3216
678,140,3341
694,139,3309
711,137,3277
727,136,3246
742,135,3216
758,133,3186
780,133,3186
802,133,3186
825,133,3186
847,133,3186
869,133,3186
908,136,3246
940,137,3277
665,114,3277
688,114,3277
711,114,3277
727,113,3246
736,111,3186
758,111,3186
780,111,3186
802,111,3186
825,111,3186
847,111,3186
869,111,3186
908,113,3246
931,113,3246
648,92,3309
665,91,3277
681,90,3246
711,91,3277
727,90,3246
736,89,3186
758,89,3186
780,89,3186
802,89,3186
825,89,3186
847,89,3186
878,90,3216
908,90,3246
931,90,3246
643,71,3406
648,69,3309
665,68,3277
681,68,3246
704,68,3246
727,68,3246
742,67,3216
758,66,3186
780,66,3186
802,66,3186
825,66,3186
847,66,3186
869,66,3186
900,67,3216
940,68,3277
648,46,3309
658,45,3246
681,45,3246
704,45,3246
720,45,3216
742,45,3216
758,44,3186
780,44,3186
802,44,3186
825,44,3186
847,44,3186
869,44,3186
908,45,3246
642,22,3277
658,22,3246
