x,y,z
602,950,3309
532,927,3309
555,927,3309
573,918,3277
596,918,3277
625,927,3309
509,904,3309
532,904,3309
555,904,3309
573,895,3277
602,904,3309
625,904,3309
648,904,3309
509,880,3309
532,880,3309
555,880,3309
579,880,3309
602,880,3309
619,872,3277
642,872,3277
665,872,3277
509,857,3309
527,849,3277
555,857,3309
579,857,3309
596,849,3277
619,849,3277
642,849,3277
665,849,3277
509,834,3309
532,834,3309
555,834,3309
579,834,3309
596,826,3277
619,826,3277
642,826,3277
665,826,3277
519,827,3373
532,811,3309
550,803,3277
573,803,3277
596,803,3277
619,803,3277
642,803,3277
658,795,3246
519,803,3373
537,795,3341
550,780,3277
573,780,3277
596,780,3277
619,780,3277
642,780,3277
665,780,3277
532,765,3309
555,765,3309
573,757,3277
596,757,3277
625,765,3309
648,765,3309
671,765,3309
537,749,3341
555,741,3309
579,741,3309
602,741,3309
625,741,3309
648,741,3309
665,734,3277
669,714,3186
685,707,3157
561,725,3341
579,718,3309
602,718,3309
625,718,3309
642,711,3277
652,698,3216
669,691,3186
685,685,3157
707,685,3157
729,685,3157
590,708,3373
602,695,3309
625,695,3309
636,682,3246
646,669,3186
663,663,3157
685,663,3157
707,663,3157
729,663,3157
577,698,3440
596,692,3406
602,672,3309
607,653,3216
624,647,3186
640,641,3157
663,641,3157
679,635,3129
694,630,3101
729,641,3157
751,641,3157
393,649,3309
412,642,3277
577,674,3440
596,668,3406
596,642,3277
602,624,3186
618,619,3157
635,613,3129
657,613,3129
679,613,3129
694,608,3101
716,608,3101
751,619,3157
773,619,3157
370,625,3309
393,625,3309
412,619,3277
427,608,3216
572,644,3406
590,638,3373
596,619,3277
596,597,3157
613,591,3129
623,581,3073
645,581,3073
672,586,3101
694,586,3101
716,586,3101
751,597,3157
773,597,3157
350,608,3341
370,602,3309
389,596,3277
412,596,3277
431,591,3246
561,608,3341
579,602,3309
585,585,3216
596,575,3157
607,564,3101
623,559,3073
651,564,3101
666,559,3073
688,559,3073
716,564,3101
751,575,3157
773,575,3157
347,579,3309
367,573,3277
386,568,3246
409,568,3246
423,558,3186
442,552,3157
486,552,3157
527,573,3277
555,579,3309
579,579,3309
585,563,3216
596,552,3157
602,538,3073
623,538,3073
645,538,3073
666,538,3073
688,538,3073
716,543,3101
751,552,3157
780,558,3186
802,558,3186
367,551,3277
386,545,3246
409,545,3246
427,540,3216
446,535,3186
464,530,3157
490,535,3186
508,530,3157
525,526,3129
552,530,3157
574,530,3157
586,521,3101
602,516,3073
623,516,3073
645,516,3073
666,516,3073
688,516,3073
722,526,3129
751,530,3157
773,530,3157
367,528,3277
