x,y,z
848,803,3277
863,795,3246
869,781,3186
892,781,3186
825,780,3277
832,766,3216
847,758,3186
861,752,3157
884,752,3157
914,758,3186
936,758,3186
959,758,3186
810,743,3216
825,736,3186
839,729,3157
861,729,3157
884,729,3157
906,729,3157
928,729,3157
959,736,3186
802,714,3186
817,707,3157
839,707,3157
861,707,3157
884,707,3157
906,707,3157
936,714,3186
959,714,3186
981,714,3186
795,704,3246
802,691,3186
817,685,3157
847,691,3186
861,685,3157
884,685,3157
906,685,3157
928,685,3157
950,685,3157
981,691,3186
787,675,3216
802,669,3186
817,663,3157
847,669,3186
861,663,3157
892,669,3186
914,669,3186
928,663,3157
950,663,3157
981,669,3186
780,647,3186
802,647,3186
825,647,3186
839,641,3157
861,641,3157
892,647,3186
906,641,3157
928,641,3157
950,641,3157
802,642,3277
802,624,3186
825,624,3186
839,619,3157
861,619,3157
884,619,3157
906,619,3157
928,619,3157
950,619,3157
802,619,3277
802,602,3186
825,602,3186
847,602,3186
869,602,3186
884,597,3157
906,597,3157
936,602,3186
959,602,3186
787,585,3216
810,585,3216
825,580,3186
847,580,3186
861,575,3157
884,575,3157
914,580,3186
936,580,3186
959,580,3186
990,585,3216
818,568,3246
832,563,3216
855,563,3216
869,558,3186
892,558,3186
914,558,3186
936,558,3186
959,558,3186
972,552,3157
994,552,3157
998,543,3101
840,545,3246
855,540,3216
869,535,3186
892,535,3186
914,535,3186
936,535,3186
959,535,3186
981,535,3186
985,526,3129
989,516,3073
1011,516,3073
1032,516,3073
855,518,3216
894,528,3277
900,518,3216
914,513,3186
936,513,3186
950,508,3157
972,508,3157
976,499,3101
980,490,3046
1002,490,3046
1032,495,3073
1054,495,3073
1066,490,3046
903,510,3309
917,505,3277
931,500,3246
936,491,3186
950,486,3157
955,477,3101
959,469,3046
980,469,3046
1002,469,3046
1023,469,3046
1044,469,3046
1066,469,3046
903,486,3309
926,486,3309
914,468,3186
928,464,3157
941,460,3129
946,452,3073
959,448,3046
980,448,3046
993,444,3019
1014,444,3019
1044,448,3046
1066,448,3046
886,454,3246
917,459,3277
914,446,3186
928,442,3157
925,430,3073
938,426,3046
959,426,3046
972,423,3019
984,419,2993
1005,419,2993
1035,423,3019
1056,423,3019
1097,430,3073
894,436,3277
908,432,3246
906,420,3157
919,416,3129
916,405,3046
938,405,3046
951,401,3019
963,398,2993
984,398,2993
1014,401,3019
1026,398,2993
1047,398,2993
1087,405,3046
1118,409,3073
886,409,3246
900,405,3216
906,398,3157
911,391,3101
916,384,3046
938,384,3046
951,380,3019
963,377,2993
984,377,2993
1005,377,2993
1017,374,2967
1038,374,2967
1087,384,3046
1128,391,3101
886,386,3246
900,383,3216
898,372,3129
911,369,3101
925,366,3073
938,362,3046
951,359,3019
963,356,2993
976,353,2967
988,350,2942
1017,353,2967
1038,353,2967
1087,362,3046
1128,369,3101
894,367,3277
892,357,3186
906,353,3157
911,347,3101
925,344,3073
938,341,3046
951,338,3019
955,332,2967
976,332,2967
988,329,2942
1017,332,2967
1038,332,2967
1087,341,3046
1118,344,3073
886,341,3246
892,334,3186
906,331,3157
911,325,3101
925,322,3073
938,320,3046
942,314,2993
955,311,2967
976,311,2967
988,309,2942
1009,309,2942
1029,309,2942
1077,317,3019
1118,322,3073
880,324,3309
878,315,3216
892,312,3186
906,309,3157
919,306,3129
925,301,3073
938,298,3046
942,293,2993
955,291,2967
967,288,2942
988,288,2942
1009,288,2942
1029,288,2942
1068,293,2993
1118,301,3073
880,301,3309
878,292,3216
892,290,3186
906,287,3157
911,282,3101
925,279,3073
938,277,3046
934,270,2967
947,267,2942
967,267,2942
988,267,2942
1009,267,2942
1029,267,2942
1068,272,2993
1118,279,3073
709,258,3073
731,258,3073
878,270,3216
892,267,3186
898,263,3129
911,260,3101
925,258,3073
938,256,3046
934,249,2967
947,247,2942
967,247,2942
988,247,2942
1009,247,2942
1038,249,2967
1087,256,3046
1118,258,3073
694,238,3101
709,236,3073
731,236,3073
752,236,3073
847,245,3186
869,245,3186
884,243,3157
898,241,3129
903,236,3073
916,234,3046
921,230,2993
934,228,2967
947,226,2942
967,226,2942
988,226,2942
1017,228,2967
1038,228,2967
1087,234,3046
1128,238,3101
694,217,3101
716,217,3101
738,217,3101
752,215,3073
774,215,3073
788,213,3046
817,215,3073
838,215,3073
852,213,3046
874,213,3046
887,211,3019
893,207,2967
913,207,2967
934,207,2967
947,206,2942
967,206,2942
988,206,2942
1017,207,2967
1047,209,2993
1087,213,3046
1118,215,3073
1160,219,3129
688,193,3073
716,195,3101
738,195,3101
752,193,3073
774,193,3073
795,193,3073
810,192,3046
831,192,3046
845,190,3019
866,190,3019
879,188,2993
893,187,2967
906,185,2942
926,185,2942
955,187,2967
967,185,2942
988,185,2942
1017,187,2967
1066,192,3046
1097,193,3073
1118,193,3073
1160,197,3129
716,173,3101
738,173,3101
752,172,3073
774,172,3073
795,172,3073
810,170,3046
831,170,3046
852,170,3046
866,169,3019
879,167,2993
893,166,2967
913,166,2967
934,166,2967
955,166,2967
976,166,2967
996,166,2967
1026,167,2993
1075,172,3073
1097,172,3073
1118,172,3073
1160,175,3129
731,150,3073
752,150,3073
774,150,3073
795,150,3073
824,152,3101
861,154,3157
876,153,3129
890,152,3101
895,149,3046
908,148,3019
929,148,3019
959,149,3046
980,149,3046
1002,149,3046
1014,148,3019
1044,149,3046
1075,150,3073
1097,150,3073
1118,150,3073
1150,152,3101
863,136,3246
886,136,3246
892,133,3186
906,132,3157
911,130,3101
925,129,3073
946,129,3073
976,130,3101
989,129,3073
1011,129,3073
1023,128,3046
1054,129,3073
1075,129,3073
1097,129,3073
1118,129,3073
1150,130,3101
1161,129,3073
848,114,3277
871,114,3277
886,113,3246
892,111,3186
906,110,3157
928,110,3157
933,108,3101
946,107,3073
968,107,3073
989,107,3073
1002,106,3046
1023,106,3046
1054,107,3073
1075,107,3073
1087,106,3046
1118,107,3073
1140,107,3073
863,90,3246
886,90,3246
892,89,3186
906,88,3157
928,88,3157
933,86,3101
946,86,3073
968,86,3073
989,86,3073
1002,85,3046
1032,86,3073
1044,85,3046
1066,85,3046
1087,85,3046
1118,86,3073
878,67,3216
892,66,3186
906,66,3157
928,66,3157
941,65,3129
946,64,3073
968,64,3073
989,64,3073
1011,64,3073
1023,64,3046
1044,64,3046
1066,64,3046
1087,64,3046
1118,64,3073
878,45,3216
892,44,3186
914,44,3186
928,44,3157
950,44,3157
955,43,3101
968,43,3073
989,43,3073
1002,42,3046
1023,42,3046
1054,43,3073
1075,43,3073
1097,43,3073
1118,43,3073
894,22,3277
900,22,3216
914,22,3186
928,22,3157
941,21,3129
955,21,3101
968,21,3073
989,21,3073
1002,21,3046
1023,21,3046
1054,21,3073
1075,21,3073
1097,21,3073
1128,21,3101
903,0,3309
908,0,3246
914,0,3186
928,0,3157
941,0,3129
946,0,3073
968,0,3073
989,0,3073
1011,0,3073
1032,0,3073
1044,0,3046
1066,0,3046
1097,0,3073
1128,0,3101
888,-24,3341
894,-23,3277
908,-23,3246
906,-23,3157
919,-22,3129
933,-22,3101
946,-22,3073
968,-22,3073
980,-22,3046
1011,-22,3073
1032,-22,3073
1054,-22,3073
1066,-22,3046
1097,-22,3073
1128,-22,3101
880,-47,3309
886,-46,3246
892,-45,3186
890,-44,3101
911,-44,3101
925,-44,3073
946,-44,3073
968,-44,3073
989,-44,3073
1002,-43,3046
1032,-44,3073
1054,-44,3073
1075,-44,3073
1097,-44,3073
1118,-44,3073
891,-73,3440
880,-70,3309
878,-68,3216
876,-66,3129
881,-65,3073
903,-65,3073
925,-65,3073
938,-65,3046
968,-65,3073
989,-65,3073
1002,-65,3046
1023,-65,3046
1054,-65,3073
1075,-65,3073
1097,-65,3073
1118,-65,3073
858,-96,3406
873,-95,3373
880,-93,3309
878,-91,3216
868,-87,3101
881,-87,3073
903,-87,3073
916,-86,3046
938,-86,3046
959,-86,3046
980,-86,3046
1002,-86,3046
1023,-86,3046
1054,-87,3073
1075,-87,3073
1097,-87,3073
1118,-87,3073
858,-120,3406
865,-118,3341
880,-116,3309
878,-113,3216
868,-109,3101
881,-108,3073
903,-108,3073
925,-108,3073
938,-107,3046
959,-107,3046
980,-107,3046
1002,-107,3046
1023,-107,3046
1044,-107,3046
1075,-108,3073
1097,-108,3073
858,-144,3406
865,-141,3341
871,-138,3277
869,-134,3186
868,-131,3101
881,-130,3073
903,-130,3073
916,-129,3046
938,-129,3046
959,-129,3046
980,-129,3046
1002,-129,3046
1023,-129,3046
1044,-129,3046
1066,-129,3046
1117,-132,3129
841,-164,3341
857,-163,3309
863,-160,3246
861,-155,3157
868,-153,3101
881,-151,3073
903,-151,3073
916,-150,3046
938,-150,3046
959,-150,3046
980,-150,3046
1002,-150,3046
1023,-150,3046
1054,-151,3073
1075,-151,3073
850,-190,3373
848,-184,3277
855,-181,3216
854,-176,3129
860,-173,3073
881,-173,3073
895,-171,3046
916,-171,3046
938,-171,3046
959,-171,3046
980,-171,3046
1002,-171,3046
1023,-171,3046
1054,-173,3073
1075,-173,3073
842,-217,3440
850,-213,3373
848,-207,3277
855,-203,3216
846,-196,3101
860,-194,3073
881,-194,3073
895,-193,3046
916,-193,3046
938,-193,3046
959,-193,3046
989,-194,3073
1002,-193,3046
1023,-193,3046
1054,-194,3073
1066,-193,3046
826,-237,3373
841,-235,3341
857,-232,3309
855,-226,3216
846,-218,3101
860,-216,3073
881,-216,3073
895,-214,3046
916,-214,3046
938,-214,3046
959,-214,3046
980,-214,3046
1002,-214,3046
1023,-214,3046
1054,-216,3073
802,-260,3373
826,-260,3373
841,-258,3341
857,-256,3309
855,-248,3216
846,-239,3101
860,-237,3073
881,-237,3073
895,-235,3046
916,-235,3046
938,-235,3046
951,-233,3019
980,-235,3046
1002,-235,3046
1023,-235,3046
1054,-237,3073
810,-287,3406
834,-287,3406
850,-284,3373
857,-279,3309
871,-276,3277
846,-261,3101
860,-259,3073
881,-259,3073
895,-257,3046
916,-257,3046
938,-257,3046
959,-257,3046
980,-257,3046
1002,-257,3046
1023,-257,3046
810,-311,3406
826,-308,3373
841,-305,3341
865,-305,3341
863,-296,3246
846,-283,3101
860,-280,3073
881,-280,3073
895,-278,3046
916,-278,3046
938,-278,3046
959,-278,3046
980,-278,3046
1002,-278,3046
1032,-280,3073
810,-335,3406
826,-331,3373
841,-328,3341
857,-325,3309
863,-319,3246
846,-305,3101
860,-302,3073
874,-299,3046
895,-299,3046
916,-299,3046
938,-299,3046
959,-299,3046
980,-299,3046
1002,-299,3046
802,-366,3475
810,-358,3406
826,-355,3373
850,-355,3373
865,-352,3341
871,-345,3277
854,-329,3129
860,-323,3073
874,-321,3046
895,-321,3046
916,-321,3046
938,-321,3046
959,-321,3046
980,-321,3046
1002,-321,3046
802,-390,3475
810,-382,3406
826,-379,3373
850,-379,3373
865,-375,3341
871,-368,3277
861,-354,3157
860,-345,3073
874,-342,3046
895,-342,3046
916,-342,3046
938,-342,3046
959,-342,3046
980,-342,3046
993,-339,3019
802,-414,3475
810,-406,3406
834,-406,3406
850,-402,3373
865,-398,3341
871,-391,3277
861,-377,3157
860,-367,3073
874,-363,3046
895,-363,3046
916,-363,3046
938,-363,3046
959,-363,3046
989,-367,3073
818,-434,3440
834,-430,3406
850,-426,3373
873,-426,3373
880,-418,3309
854,-395,3129
860,-388,3073
874,-385,3046
895,-385,3046
916,-385,3046
938,-385,3046
968,-388,3073
989,-388,3073
818,-458,3440
834,-454,3406
858,-454,3406
873,-449,3373
880,-441,3309
861,-421,3157
860,-410,3073
874,-406,3046
903,-410,3073
916,-406,3046
938,-406,3046
968,-410,3073
980,-406,3046
827,-487,3475
842,-483,3440
858,-478,3406
873,-473,3373
897,-473,3373
886,-455,3246
860,-431,3073
881,-431,3073
895,-427,3046
916,-427,3046
938,-427,3046
968,-431,3073
989,-431,3073
842,-507,3440
858,-502,3406
873,-497,3373
906,-502,3406
903,-487,3309
868,-457,3101
881,-453,3073
903,-453,3073
916,-449,3046
938,-449,3046
968,-453,3073
998,-457,3101
1029,-461,3129
858,-525,3406
882,-525,3406
897,-520,3373
903,-511,3309
884,-487,3157
881,-474,3073
903,-474,3073
916,-470,3046
946,-474,3073
968,-474,3073
989,-474,3073
1020,-478,3101
881,-496,3073
903,-496,3073
925,-496,3073
946,-496,3073
968,-496,3073
989,-496,3073
1020,-500,3101
1051,-505,3129
890,-522,3101
903,-517,3073
925,-517,3073
946,-517,3073
968,-517,3073
998,-522,3101
1020,-522,3101
1051,-527,3129
898,-549,3129
903,-539,3073
925,-539,3073
946,-539,3073
968,-539,3073
998,-544,3101
1029,-549,3129
1051,-549,3129
903,-560,3073
925,-560,3073
955,-565,3101
976,-565,3101
998,-565,3101
1038,-576,3157
1060,-576,3157
911,-587,3101
933,-587,3101
955,-587,3101
976,-587,3101
1007,-592,3129
1038,-598,3157
1060,-598,3157
906,-620,3157
911,-609,3101
941,-614,3129
955,-609,3101
985,-614,3129
1016,-620,3157
1029,-614,3129
1060,-620,3157
911,-631,3101
941,-636,3129
963,-636,3129
985,-636,3129
1007,-636,3129
1029,-636,3129
1060,-642,3157
928,-664,3157
941,-658,3129
955,-652,3101
985,-658,3129
1007,-658,3129
1029,-658,3129
1060,-664,3157
1092,-670,3186
948,-755,3475
928,-686,3157
950,-686,3157
963,-680,3129
985,-680,3129
1007,-680,3129
1029,-680,3129
1060,-686,3157
1092,-692,3186
909,-787,3510
943,-795,3546
968,-795,3546
982,-787,3510
987,-772,3440
945,-722,3216
950,-708,3157
963,-702,3129
985,-702,3129
1016,-708,3157
