x,y,z
919,833,3129
933,825,3101
861,818,3157
884,818,3157
906,818,3157
919,811,3129
933,803,3101
946,796,3073
839,796,3157
861,796,3157
876,789,3129
898,789,3129
919,789,3129
933,782,3101
946,775,3073
847,781,3186
854,767,3129
868,760,3101
890,760,3101
911,760,3101
941,767,3129
963,767,3129
839,752,3157
854,745,3129
868,738,3101
881,732,3073
903,732,3073
941,745,3129
963,745,3129
976,738,3101
832,723,3129
854,723,3129
876,723,3129
881,710,3073
903,710,3073
933,716,3101
963,723,3129
976,716,3101
824,695,3101
846,695,3101
868,695,3101
890,695,3101
903,688,3073
925,688,3073
963,701,3129
985,701,3129
832,679,3129
854,679,3129
860,667,3073
890,673,3101
911,673,3101
933,673,3101
963,679,3129
994,685,3157
817,663,3157
839,663,3157
854,657,3129
876,657,3129
890,651,3101
911,651,3101
933,651,3101
963,657,3129
994,663,3157
825,647,3186
839,641,3157
846,630,3101
868,630,3101
898,635,3129
919,635,3129
933,630,3101
963,635,3129
994,641,3157
832,613,3129
854,613,3129
868,608,3101
890,608,3101
919,613,3129
933,608,3101
963,613,3129
994,619,3157
854,591,3129
876,591,3129
898,591,3129
928,597,3157
941,591,3129
955,586,3101
985,591,3129
989,581,3073
1011,581,3073
884,575,3157
914,580,3186
928,575,3157
941,569,3129
955,564,3101
968,559,3073
989,559,3073
1002,554,3046
1014,549,3019
1026,545,2993
1029,535,2942
914,558,3186
928,552,3157
950,552,3157
963,548,3129
968,538,3073
980,533,3046
993,528,3019
1014,528,3019
1026,524,2993
1047,524,2993
1059,519,2967
923,540,3216
928,530,3157
941,526,3129
955,521,3101
951,507,3019
955,498,2967
984,503,2993
1005,503,2993
1026,503,2993
1047,503,2993
1068,503,2993
1070,494,2942
919,504,3129
925,495,3073
946,495,3073
959,490,3046
963,482,2993
984,482,2993
996,478,2967
1017,478,2967
1047,482,2993
1068,482,2993
1080,478,2967
914,491,3186
911,477,3101
925,473,3073
938,469,3046
942,461,2993
972,465,3019
993,465,3019
996,457,2967
1017,457,2967
1038,457,2967
1068,461,2993
1089,461,2993
869,468,3186
884,464,3157
906,464,3157
911,456,3101
925,452,3073
929,444,3019
934,436,2967
963,440,2993
984,440,2993
996,436,2967
1017,436,2967
1029,432,2942
1059,436,2967
1080,436,2967
1100,436,2967
878,450,3216
892,446,3186
898,438,3129
903,430,3073
916,426,3046
929,423,3019
942,419,2993
