x,y,z
832,788,3216
847,781,3186
869,781,3186
802,780,3277
818,773,3246
832,766,3216
847,758,3186
861,752,3157
892,758,3186
914,758,3186
928,752,3157
787,743,3216
810,743,3216
825,736,3186
839,729,3157
861,729,3157
892,736,3186
914,736,3186
928,729,3157
749,727,3246
765,721,3216
787,721,3216
802,714,3186
817,707,3157
839,707,3157
861,707,3157
884,707,3157
914,714,3186
936,714,3186
959,714,3186
742,698,3216
758,691,3186
787,698,3216
802,691,3186
817,685,3157
847,691,3186
861,685,3157
892,691,3186
914,691,3186
928,685,3157
772,682,3246
780,669,3186
802,669,3186
825,669,3186
847,669,3186
861,663,3157
892,669,3186
914,669,3186
936,669,3186
757,665,3277
772,659,3246
780,647,3186
802,647,3186
825,647,3186
847,647,3186
861,641,3157
892,647,3186
914,647,3186
928,641,3157
742,630,3216
772,636,3246
780,624,3186
802,624,3186
825,624,3186
847,624,3186
869,624,3186
884,619,3157
906,619,3157
936,624,3186
765,608,3216
780,602,3186
802,602,3186
825,602,3186
847,602,3186
869,602,3186
892,602,3186
914,602,3186
954,614,3246
758,580,3186
780,580,3186
810,585,3216
825,580,3186
847,580,3186
869,580,3186
892,580,3186
914,580,3186
945,585,3216
968,585,3216
795,568,3246
810,563,3216
825,558,3186
855,563,3216
878,563,3216
892,558,3186
914,558,3186
936,558,3186
959,558,3186
981,558,3186
994,552,3157
802,551,3277
810,540,3216
832,540,3216
863,545,3246
878,540,3216
892,535,3186
914,535,3186
936,535,3186
941,526,3129
955,521,3101
976,521,3101
989,516,3073
1002,512,3046
863,523,3246
869,513,3186
892,513,3186
914,513,3186
919,504,3129
925,495,3073
938,490,3046
968,495,3073
989,495,3073
1002,490,3046
1023,490,3046
691,491,3186
707,486,3157
886,500,3246
892,491,3186
906,486,3157
903,473,3073
916,469,3046
938,469,3046
959,469,3046
980,469,3046
1011,473,3073
1032,473,3073
675,473,3216
691,468,3186
700,460,3129
722,460,3129
886,477,3246
884,464,3157
890,456,3101
895,448,3046
916,448,3046
929,444,3019
942,440,2993
980,448,3046
1011,452,3073
1032,452,3073
1054,452,3073
663,442,3157
685,442,3157
707,442,3157
722,438,3129
886,454,3246
884,442,3157
881,430,3073
895,426,3046
908,423,3019
921,419,2993
942,419,2993
972,423,3019
1002,426,3046
1032,430,3073
1054,430,3073
663,420,3157
685,420,3157
700,416,3129
716,412,3101
724,405,3046
871,436,3277
878,428,3216
884,420,3157
881,409,3073
879,398,2993
900,398,2993
921,398,2993
934,394,2967
963,398,2993
993,401,3019
1032,409,3073
1054,409,3073
1075,409,3073
663,398,3157
685,398,3157
700,394,3129
716,391,3101
731,387,3073
865,421,3341
871,413,3277
869,401,3186
868,391,3101
866,380,3019
872,374,2967
893,374,2967
913,374,2967
934,374,2967
963,377,2993
993,380,3019
1032,387,3073
1063,391,3101
1075,387,3073
700,372,3129
716,369,3101
731,366,3073
746,362,3046
767,362,3046
848,390,3277
863,386,3246
861,376,3157
852,362,3046
859,356,2993
872,353,2967
893,353,2967
906,350,2942
934,353,2967
963,356,2993
1002,362,3046
1023,362,3046
1054,366,3073
1075,366,3073
716,347,3101
731,344,3073
746,341,3046
767,341,3046
781,338,3019
810,341,3046
831,341,3046
838,335,2993
851,332,2967
872,332,2967
893,332,2967
906,329,2942
934,332,2967
963,335,2993
1002,341,3046
1032,344,3073
1054,344,3073
1085,347,3101
716,325,3101
731,322,3073
746,320,3046
760,317,3019
775,314,2993
789,311,2967
817,314,2993
830,311,2967
844,309,2942
872,311,2967
893,311,2967
906,309,2942
926,309,2942
955,311,2967
1002,320,3046
1032,322,3073
1054,322,3073
1085,325,3101
1127,331,3157
731,301,3073
746,298,3046
767,298,3046
775,293,2993
789,291,2967
810,291,2967
830,291,2967
844,288,2942
864,288,2942
885,288,2942
906,288,2942
926,288,2942
955,291,2967
1002,298,3046
1032,301,3073
1054,301,3073
1085,304,3101
1107,304,3101
746,277,3046
767,277,3046
775,272,2993
789,270,2967
810,270,2967
823,267,2942
844,267,2942
864,267,2942
885,267,2942
906,267,2942
934,270,2967
963,272,2993
1002,277,3046
1032,279,3073
1054,279,3073
1085,282,3101
1107,282,3101
760,253,3019
781,253,3019
789,249,2967
803,247,2942
823,247,2942
844,247,2942
864,247,2942
893,249,2967
921,251,2993
942,251,2993
980,256,3046
1002,256,3046
1032,258,3073
1054,258,3073
1085,260,3101
1117,263,3129
781,232,3019
789,228,2967
810,228,2967
830,228,2967
851,228,2967
872,228,2967
908,232,3019
938,234,3046
959,234,3046
989,236,3073
1011,236,3073
1032,236,3073
1054,236,3073
1085,238,3101
1117,241,3129
1139,241,3129
832,219,3129
824,211,3019
845,211,3019
874,213,3046
895,213,3046
916,213,3046
938,213,3046
968,215,3073
989,215,3073
1011,215,3073
1023,213,3046
1054,215,3073
1085,217,3101
1107,217,3101
1118,215,3073
857,208,3309
863,204,3246
861,199,3157
876,197,3129
898,197,3129
911,195,3101
916,192,3046
938,192,3046
968,193,3073
989,193,3073
1011,193,3073
1032,193,3073
1054,193,3073
1075,193,3073
1097,193,3073
1118,193,3073
857,185,3309
863,181,3246
869,178,3186
884,176,3157
898,175,3129
911,173,3101
925,172,3073
938,170,3046
959,170,3046
980,170,3046
1011,172,3073
1032,172,3073
1054,172,3073
1075,172,3073
1097,172,3073
1118,172,3073
1140,172,3073
865,163,3341
863,159,3246
869,156,3186
884,154,3157
890,152,3101
903,150,3073
925,150,3073
946,150,3073
959,149,3046
980,149,3046
1011,150,3073
1032,150,3073
1054,150,3073
1075,150,3073
1097,150,3073
1118,150,3073
1140,150,3073
865,140,3341
863,136,3246
869,133,3186
884,132,3157
898,131,3129
903,129,3073
925,129,3073
946,129,3073
959,128,3046
980,128,3046
1002,128,3046
1023,128,3046
1044,128,3046
1075,129,3073
1097,129,3073
1118,129,3073
1140,129,3073
857,115,3309
863,113,3246
869,111,3186
884,110,3157
906,110,3157
919,109,3129
925,107,3073
946,107,3073
959,106,3046
980,106,3046
1002,106,3046
1023,106,3046
1044,106,3046
1075,107,3073
1097,107,3073
1108,106,3046
858,95,3406
865,93,3341
871,91,3277
869,89,3186
884,88,3157
906,88,3157
911,86,3101
925,86,3073
946,86,3073
968,86,3073
980,85,3046
1002,85,3046
1023,85,3046
1044,85,3046
1075,86,3073
1097,86,3073
1118,86,3073
865,70,3341
871,68,3277
878,67,3216
892,66,3186
906,66,3157
919,65,3129
925,64,3073
946,64,3073
968,64,3073
980,64,3046
1002,64,3046
1023,64,3046
1044,64,3046
1075,64,3073
1117,65,3129
857,46,3309
871,45,3277
886,45,3246
892,44,3186
906,44,3157
919,43,3129
933,43,3101
946,43,3073
968,43,3073
989,43,3073
1002,42,3046
1023,42,3046
1044,42,3046
1075,43,3073
1117,43,3129
857,23,3309
880,23,3309
886,22,3246
892,22,3186
906,22,3157
919,21,3129
933,21,3101
946,21,3073
968,21,3073
989,21,3073
1002,21,3046
1032,21,3073
1054,21,3073
1075,21,3073
1107,21,3101
857,0,3309
880,0,3309
886,0,3246
884,0,3157
906,0,3157
919,0,3129
933,0,3101
946,0,3073
959,0,3046
989,0,3073
1011,0,3073
1032,0,3073
1054,0,3073
1075,0,3073
1117,0,3129
857,-24,3309
880,-24,3309
878,-23,3216
884,-23,3157
906,-23,3157
919,-22,3129
925,-22,3073
946,-22,3073
968,-22,3073
989,-22,3073
1011,-22,3073
1032,-22,3073
1054,-22,3073
1075,-22,3073
1107,-22,3101
850,-48,3373
848,-46,3277
855,-46,3216
861,-45,3157
868,-44,3101
890,-44,3101
911,-44,3101
925,-44,3073
946,-44,3073
968,-44,3073
989,-44,3073
1011,-44,3073
1032,-44,3073
1054,-44,3073
1075,-44,3073
1107,-44,3101
834,-72,3406
841,-71,3341
840,-69,3246
847,-67,3186
854,-66,3129
860,-65,3073
881,-65,3073
903,-65,3073
925,-65,3073
946,-65,3073
968,-65,3073
989,-65,3073
1002,-65,3046
1032,-65,3073
1054,-65,3073
1075,-65,3073
1097,-65,3073
810,-96,3406
834,-96,3406
841,-94,3341
840,-91,3246
847,-90,3186
854,-88,3129
860,-87,3073
881,-87,3073
903,-87,3073
925,-87,3073
946,-87,3073
968,-87,3073
980,-86,3046
1002,-86,3046
1032,-87,3073
1054,-87,3073
1075,-87,3073
794,-121,3440
810,-120,3406
826,-119,3373
841,-118,3341
848,-115,3277
847,-112,3186
854,-110,3129
860,-108,3073
881,-108,3073
903,-108,3073
925,-108,3073
938,-107,3046
959,-107,3046
980,-107,3046
1002,-107,3046
1032,-108,3073
1054,-108,3073
762,-144,3406
794,-145,3440
810,-144,3406
826,-142,3373
833,-140,3309
840,-137,3246
839,-133,3157
854,-132,3129
860,-130,3073
881,-130,3073
895,-129,3046
916,-129,3046
938,-129,3046
968,-130,3073
989,-130,3073
1002,-129,3046
1032,-130,3073
1054,-130,3073
762,-168,3406
786,-168,3406
810,-168,3406
818,-164,3341
825,-161,3277
832,-158,3216
839,-155,3157
846,-153,3101
